,0
9914,蓝 好看 比较 打游戏 声音 非常 会盖 游戏音乐 基上 打游戏 满量 两个 时 看 视频 不太好 还 不错 用来 作 办公 学习 全 用来 打游戏 视频 看 直播 身会 比较 般 说 全 看着 颜值 买
9915,接受 般的 看 视频 清晰 总体 般 接受 偶卡顿 总体 流畅 风 声音 很响 定要 看 真的 噪音 接受 接受 刚刚 内存 件 没 压力 价比 不错 声音 真的 犹豫 公司
9916,不错 开 六秒 清晰 百分百 香 风扇 声 还 好看 金属 质感 不错 买 有个 不好 换 次货 刚买 概 十天 音响 总会 呲 呲 响 声音 都 算是 噪音 选择 退换货 服务 挺 不愉 音响 呲 呲 响 真 挺 失望 这次 换回来 目前 没用 问题 希望 问题
9917,不好 有时候 都 烫手 没 干什么 看 视频 感觉不好 续航 时间 短 半时 漂亮 方 喜欢 挺 还 没 推荐
9918,上班 不用 办公 坏 直 没 买 先买 价比高 点 先撑 整体 来说 还 不错 毕竟 分钱 分货 讲道 触摸板 真的 垃圾 下陷 明显 声音 跷跷板 点下 声音 整体 来说 价比 还
9919,感觉 还 表 美好 看 有过 几次 卡顿 现象 没 问题 宽带网 路由 买货 第天 卡顿 慢 迟钝 现象 方面 都 还 有点 够
9920,不算 太好 发烫 漂亮 劲儿 半个 月 都 置办 齐 总共 花 块 现洋 键盘 膜 防 蓝光 膜 扩展 坞 扩展 坞 必买 因超 没有 网口 办公 做 下午 下班 键盘 发烫 目前 还 算 毕竟 喇叭 挺
9921,般 看影 充 都 烫 说 打游戏 毕竟 刚手 不错 看着 舒服 般 厚 不错 先 看看
9922,内存 全域 挺 比通 看着 舒服 还 不错 安装 西时 有时 很响 漂亮 气 上档次 重量 升级 最 驱动 蓝牙 无线 冲突 不用 蓝牙 鼠标 还 占用 个口
9923,入手 第个 开 非常 指纹 解锁 键 看剧 很爽 杜比 音 鸡肋 音响 落土 画质 没有 细腻 触摸板 手势 太 方便 技要 挖掘 买 贴纸 粘贴 可爱 网课 先用 爱 爱
9924,挺 搭配 充 整体 重 整体 还好 两个 粗 扬声 进灰 音挺 挺 喜欢 略有 卡顿 迟延 没象 流畅 般般 手天 没 打过 游戏 装 几个 件 件 地方 烫手 眼看 有点 长 习惯 还好 看 视频 全 看着 清晰 不太好
9925,开 挺 长时间 说明 切比象 中差 还 说 高域 挺 清楚 有时候 模糊 知道 原因 包括 网页 看 视频 卡 显卡 不太好 还 还 没 打游戏 测试 平常 就般 办公 用用 还 真的 没话说 挺 好看 不愧 内存 差 好多 盘下子 感觉 满
9926,没什么 殊 要求 还 挺 满意 看会 眼睛 疼 没有 看着 舒服 唯点 风扇 声音 挺 还 没有 键盘 扬声 感觉 落灰 满意 摄像头 挺 鸡肋 角 舒服 清晰 般
9927,款 款 肯定 没得说 价位 不错 还 非常 时尚 好看 实直 信任 自营 包括 手 另个 游戏 自营 买 都 没有 问题 款 收货 壳 有片 划痕 舒服 检查 没有 问题 星期 现在 没有 时间 正好 要用 没有 换货 售后 态 立马 提出 换货 没有 时间 划痕 影响
9928,整体 感觉 不错 瑕疵 触摸板 下方 缝隙 右下方 明显 下陷 目前 影响 吃 灰 影响 感 问过 买 这款 朋友 问题 底座 部分 地方 缝隙 品控 还 需
9929,推荐 购买 摄像头 键盘 斜上 直播 上课 尴尬 要死 打字 上全 手 还 配个 摄像头 高上 功 没 感受 推荐 物流 倒 很棒 美 挺 漂亮 推荐 般 办公 全没 花 多钱 买 不错 全 无感 摄像头 差劲 还 不错
9930,非常 卡 挺 非常 烫 还 没用 几分钟 挺 好看 喜欢 重量 还 接受 没有 做工 挺 精细 激活 有点 麻烦 语音 助手 等于 每次 上网 课 系统 卡动 不网 系统 卡 网络 问题 段时间 总体 还 知道 是不是 操作 问题 反正 很卡 勿 喷 摄像头 真的 反 人类 总体 来说 希望 荣耀 够 改进 喜欢 荣耀 加油
9931,音质 不错 比起 游戏 来说 挺 充 鼠标 两 千克 看着 舒服 触摸板 挺舒服 可惜 没有 捷键 禁用 触摸板 哭 惹 ︵ 键盘 有点 感觉 打字 舒服 用不上 力气 感觉 充有 流声 暂时 知道 买回来 价格 不错 触摸板 没有 禁用 捷键 都 接受 说 星叭
9932,还 挺 没有 亮点 更下 键盘 暖手 宝样 冬天 都 不愁 手冷 炸 挺 好看 挺 挺 好看 风扇 声音 寂寞 键盘 很乎 冬天 没 男朋友 暖手 奈斯
9933,标压 确实 比般标 压强 点域 高 感 不错 缺点 接口 感觉 比较 难拔 发 魔 改 版 网卡 瑞昱 懂 螃蟹 网卡 事实上 网络连接 不太 通病 倒 还好 没有 问题 瑕不掩瑜 价位 价比
9934,正常 没有 网上 吹 悬 般 还 两个 风扇 玩游戏 真 吵 吵 平时 正常 办公 安静 挺 好看 确实 好看 没得说 老个 天上 地下 边框 很窄 个人感觉 价位 最 好看 寸 感觉 正常 厚 质量 还 太键 指纹 解锁 非常 键传 手 系统 未 升级 还木 有试 平时 操作 体验 挺 预装 别好 十几天 下方 任务栏 卡死 两次 玩 英雄 盟 卡死 过次 跑 分 还 未接 源 万多 相信 好多 看 办个 公 闲时 打个 游戏 这挺 合适 进去 正常 团战 最高 画质 流畅 很爽 经验 追加 评论
9935,飞 迫降 声音
9936,第天 键盘
9937,月 坏
9938,买 月 服 还 没 赠品
9939,买来 月 两次 发生 这种 情况 不知 说
9940,刚买 几天 就安 突然 开
9941,有粒 黑点 还好
9942,不太 风扇 声音 有点
9943,不太 习惯 摄像头
9944,赠品 没有 包
9945,订购 无线 鼠标 没有 送
9946,喇叭 声音 放后 破声
9947,鼠标 包 都 没有
9948,知道 是不是 划痕
9949,买回来 多月 假死 次
9950,经常 上网
9951,刚买 降价
9952,没用 送包
9953,经常 卡顿
9954,买 半个 月 降价 豁耶
9955,刚买 降价
9956,充
9957,有点 卡
9958,般 没象
9959,包都 送个
9960,
9961,流声
9962,买 几天 降价
9963,都 流畅
9964,开键 歪 已系 换货
9965,续航 时间 介绍 说 不样
9966,有点 卡 办公 件 没 激活
9967,客服 爱 搭 问个问题 都 愿意 回答
9968,没有 配 鼠标 没有 网线 插口
9969,触摸板 松动 系 客服 没人 搭
9970,不太
9971,卡
9972,有点 慢 风扇 声音
9973,说好 送 背包 没有 送
9974,换 次货 次 免强 接受
9975,刚用 没多久 崩
9976,用时 充有 流声
9977,买 掉价 秒 杀价 买 没 送
9978,刚收 降 还 没 报价
9979,合不紧 缝隙
9980,月 毛病
9981,充用 天厚坏 般
9982,连包 都 没有
9983,月 没 黑
9984,风扇 声音 患 哮喘病
9985,风开个 浏览 都 响 刚刚 买 子
9986,没有 鼠标 包 西 必备
9987,老是 卡 卡死 那种 有点 郁闷
9988,都 还好 滋滋 声音
9989,两天 好卡 后悔
9990,看个 影 风扇 差点 送走 吓死
9991,的确 不好 实 固态 硬盘 没有
9992,充口 有点 松 插上 充 有点 晃
9993,再也 买 坏点
9994,风扇 转动 时 键盘 左上角 滋滋 响声
9995,品控 不好 刚刚 开封 掉 漆
9996,差
9997,买回来 第天 过中 突然 黑
9998,风扇 声音 买 早 几天 都 送 包
9999,看 评论 都 包送 没有 舒服 星
10000,有点 卡 爱发 不是太好
10001,包 鼠标 都 没有
10002,充 发烫 知道 是不是
10003,都 没 送 个光 晕
10004,赠品 没有 鼠标 都 没有
10005,产品 说 裸 问题 问 客服
10006,没有 问题 没有 送 背包 礼物
10007,知道 蓝 次 太 满意
10008,艳丽 考虑
10009,看 直播 卡卡 网络 问题
10010,有点 差 有时候 卡顿
10011,边框 窄 经常 自动 重启 提示 恢复 设置
10012,开慢 要死 还 还
10013,表面 有点 瑕疵 懒得 换
10014,第次 见 买 送 鼠标 找不出 第家
10015,上款 版 寸 感觉 系统 稳定 还 差点
10016,挺 不太好 样子
10017,西是 西品 控做 不好 划痕 圆角 都 细致
10018,买 没 时间 不长 降价 没有 保价
10019,意思 现在 买 鼠标 都 不配
10020,画质 清晰 半时子 发烫
10021,点 触摸板 发出 异响 松动 样子
10022,十天 降价
10023,加 硬盘 留 盘位 知道 法
10024,花是 情况 摄像头 设计 不合
10025,买 十几天 降价
10026,发烫 看 学习 视频 卡 退 都 退
10027,打开 还 没 打开 件 直发 直
10028,星期 发现 控制键 按下 无法 自动 弹起
10029,老是 死 推荐 穷 买
10030,以送 背包 买 早 知道 商场 买 还 抢个 手环
10031,充时 风扇 声 有点 玩个 网页 游戏 未 响应
10032,网 不好 没有 般般
10033,玩盟 不卡
10034,发货 仔细 点 买 付钱 买 鼠标 没有 发 希望
10035,段时间 评价 觉得 般般 后悔 没买
10036,建议 购买 包装 差 触控板 松动 网络 稳定
10037,键盘 右边 没有 数学 键 变 扭
10038,真的 知道 客服 天天 干嘛 问个问题 半天 回复 买 你家 西 客服 回答 问题
10039,连充 都 没
10040,卡 两次 买 几天 怕麻烦 退换
10041,没有 赠品 有点 点卡 顿 风扇 声音
10042,中奖 喇叭 边有 噪音 激活 换
10043,风扇 噪音 吵死 我种 爆炸 感觉
10044,显示 般 放 音乐 有时候 会卡顿
10045,几次 挺 无语
10046,只开 斗鱼 直播 烫 煎 鸡蛋 冬天 比较 合适
10047,玩个 游戏 直接 卡死
10048,般 系统 不好
10049,打游戏 噪音 太 般 不算 高
10050,直有 响声
10051,买 降价
10052,不好
10053,打个 网页 风扇 呜呜 看 视频 前 几秒 绿卡 住
10054,买贵 不好
10055,搞事 真多
10056,看视会 绿
10057,送 背包 还 没有 送出 率 慢
10058,充会 发烫 充着 体会 麻麻 感觉
10059,感觉 有点 还好
10060,不好
10061,都 没有
10062,有滋啦声
10063,网 有点 慢
10064,般般 盘
10065,买 键
10066,好卡
10067,裸
10068,感觉 般 装 几个 件 没 打开 卡卡
10069,都 风扇 很声 池般
10070,有点 坑 下单 买 明明 看 背包 赠送 结 下单 有没有 背包
10071,还 最后 张 十天 前 意思 难道 手
10072,日 购买 日 降价 元
10073,还 体 满意 没送 背包 鼠标 有点
10074,买个 都 没 送 鼠标 都 没 送 充
10075,刚买 天 降价 真狠
10076,刚买 做 活动 送 背包 补偿
10077,秒 客服 告诉 限量 包 送 没有 赠品 包 有收
10078,不是太好 转 起来 风扇 响个 不停
10079,还 买 降价 般 显卡
10080,挺 有点 卡 售后 客服 回复
10081,风扇 声音 真的 受不了 池 好像 多久
10082,换 脚不像 风扇 有点 吵闹 内存 没有 厂商 信息
10083,键盘 有股 烧焦 线 味道 噪声 有点
10084,般 网页 有时 卡
10085,经常 断
10086,没有 包 鼠标 没有 舒服
10087,鼠标 包都 没有
10088,说 不录 录好 麻烦 都 还
10089,键和键 反 模拟 键盘 反 中奖
10090,有点 重
10091,开个 分钟 右下角 还 转 系统 问题
10092,感觉 般般
10093,放 不平 桌子 平 斜
10094,买来 不个 月 死 看个 影
10095,买 送 鼠标 送 包 都 送 加个 充
10096,颜 漂亮 做工 般 中规中矩 感觉 结实
10097,整体 还 声音 有点 希望 后续 改进
10098,显卡 集成显卡 最好 别玩型 游戏 支持 加装 独显
10099,坑 买来 声卡 问题 定时 杂音 有时 还卡下
10100,适合 办公 建议 玩游戏 穿越 火线 都 起来
10101,还 发 风扇 声音
10102,换 触摸板 好多 键盘 歪 急 不换 荣耀 直 这种 做工 自求多福
10103,般要 换货 原货 返回 包装 差爆 有伤 现在 考虑 退货
10104,购买 第天 开后 花 知道 原因 希望 案例 先给 两颗 星 看 售后 情况
10105,慢 不好 好好 看好
10106,都 挺 买回来 几天 无缘无故 黑 服
10107,般般 般般 般般
10108,无线 鼠标 知道 意思 箭头 老 乱跑 质量 不好 知道 意思
10109,西开 有点 卡 价钱 还 别好 键盘 手感 不好
10110,还 价位 流声 有点 还
10111,告诉 没有 背包 做 活动 个个
10112,差 还 没
10113,还好 网络 感觉 不太 流畅 蓝牙 连接 网络 断开
10114,合格 产品 按键 都 错 在线 客服 还 保修 没有 修 换 物流 慢
10115,比较 几款 冲着 送 背包 选择 结 背包 没 客服 句 反馈 事儿 事情 没个 结
10116,懂 操作 问题 刚手 卡顿 仿佛 退货
10117,真 降价 嗷
10118,挺 好看 老 断网
10119,指纹 解锁 开 很寸 分辨率 低 点 天后 降价 不价保 心痛
10120,两天 不错 商品 不错 满分 刚买 两天 降价 两百 商家 差评
10121,手 纹 识别 键 竟然 斜 心塞 还要 修
10122,般 噪音 过于 亏 没 激活 正在 考虑 退货
10123,主还算 没有 赠送 鼠标 下单 晚 非常 不合 还 熬夜 过点 抢购
10124,比较 差劲 放久 蓝 系统 不算 价比
10125,舒服 有点 暗 还般 太高 期望
10126,晕死 没有 网口 家庭版 说 清楚 手
10127,般差 收 有点 脏 感觉 手 样
10128,卡 办公 玩游戏 评论 代表 个人感觉 谢谢
10129,拆封 旁边 有道 划痕 续航 时间 有点 短 目前 没有 太 毛病
10130,礼拜 充就坏 配件 质量 堪忧 还好 申请 售后
10131,不错 般的 鼠标 差点 包都 没有 配个
10132,炒股 件 卡顿 数据 线 跳 不出 求 解释
10133,不错 赠品 原装 包老 说 没有 页面 说 赠送 估计 拿出 买 店面 稀烂
10134,刚拿天 有点 卡 说好 送 包包 没有 十点 零秒 懒得 客服 说 还 价比 蛮高
10135,还 还般 确实 还好
10136,起来 有点 卡顿 知道 怎么回事 鼠标 不好 视频 挺 清晰
10137,两天 开 都 开好 几次 用件 办公 还 闪退 醉
10138,有流 声音 触摸 缝隙 激活 没法 退 建议 战
10139,看 设备 都 跑 万左右 测试 次 都 万 杀毒 件 卫士 都 关 是样
10140,宣传 全线 送鼠 包 苦守 凌晨 刚过 凌晨 下单 没有 鼠标 几块钱 事情 见 不爽
10141,个人感觉 很般 方面 没有 期望 中 背包 没有 送
10142,商家 说 送 包包 寄过来 裸 问 客服 说 没有 赠品 有点 搞笑
10143,说实话 做 久 攻略 买 价格 算是 收货 鼠标 触控板 有点 松动 实在 难受
10144,刚买 两天 响 鼠标 还 不受 控制 问 售后 解决
10145,总体 来说 还 不错 有点 包装 不好 盒子 差评 损坏 明明 写 送 书包 结 没有
10146,不太 推荐 买回来 不个 月 两次 问题 好看
10147,目前 来说 没 问题 喇叭 偶 卡顿 知道 问题 喇叭 问题
10148,西 不错 品控 做 不好 第次 两 明显 划痕 退回去 换 第次 发来 太美 内部 西都 挺 希望 产品 好点
10149,磕坏 激活 起来 蛮 不错 退 总 感觉 不太 舒服
10150,般般 充有静 有时 模糊 知道 办公 还好
10151,感觉 续航 看 两 集视剧 没 买回来 闪退 卡壳
10152,关键 价格 几天 个样 几天 降价 好几百 感觉 不靠 谱
10153,有没有 我样 放 操作 过会儿 死 啊啊啊 键盘 鼠标 没
10154,段时间 试 自动 无故 重启 个角 反正 买 都 买 不退
10155,还 蓝牙 鼠标 冲突 只用 有线
10156,还 还 噪声 比较 刺耳 比较 老是 花
10157,续航 时间 太短 看个 影 没 挺 好看
10158,耗 有点 卡顿 分钱 分货 买 还 降价
10159,还 最 无法 接受 内存 几天 卡成 副 死 样子 还 时不时 卡
10160,上午 刚拿装 好件 当天 下午 文档 操作 时 卡住 关闭 序 退出 重 进入 这次 没有 期待值
10161,制作 水平 般 右 箭头 按钮 咯吱咯吱 声音 按键 摩擦 面板 声音
10162,顶配 不错 比较 玩游戏 差 温 高
10163,感觉 翻车 几天 发现 有亮 斑 激活 鼠标 所在 地方 正上方 点 位置
10164,没有 数字键盘 没有 翻页 按键 没有 右键 按钮 时间 不算 太 长 马马虎虎
10165,买 看 评论 里 都 说 买 顿时 心凉 块钱 买个 充宝 ￣ ￣ 有点 开心
10166,棒 好好 还 好看 还 西 都 没有 送 差评
10167,游戏 都 有点 灰 买 贴纸 膜 没有 退货 过次 蓝
10168,月 突然 发现 问题 支持 开合 知道 是不是 问题
10169,换 前口 坏 回来 检测 硬件 遭 蛇 咬 品控 提升
10170,买 没有 包 鼠标 送 子上 刮痕 怎么回事 猜 凑乎
10171,还 分辨率 感觉 还 还 做工 精致 刚回来 第天 还 第天 卡 要死 真是 服
10172,买 两个 月 都 降价 开 打不开 两次 量 六个 时 声音
10173,知道 原因 金山毒霸 点 进去 网页 卡住 卸 网页 还 只关 重启 第天 漂亮
10174,还好 没 太 毛病 风扇 太吵 有时候 卡 英雄 盟 流畅
10175,暂时 还 没有 问题 标配 都 没有 送 背包 没有 鼠标 都 没有 不用 抠搜
10176,荣耀 音响 问题 换 次 音响 嘶哑 噪音 感觉 身 问题 知道
10177,温 异常 高 刚开 游戏 温 立马 风扇 立马 响 起来
10178,不好 才刚 买个 月 死 要长 按开 关键 强制 重启 真的
10179,打开 鼠标 无法 连接 需要 重启 蓝牙 断 重启 恢复正常
10180,开会 发 有点 卡卡 黄 感觉 坑
10181,月 号 买 月 两天 显示 降价 块 有点 过分 降价 再多过 几天 降价 都 没 落差 方面 还
